1225		B		48920		4015
1226		P		49080		5920
1227		B		49000		3826
1228		B		49040		4069
1229		P		49200		5947
1230		B		49120		3850
1231		B		49160		3984
1232		P		49320		6111
1233		B		49240		3968
1234		B		49280		3986
1235		I		49440		8642
1236		B		49360		3853
1237		B		49400		3920
1238		P		49560		5970
1239		B		49480		3562
1240		B		49520		3815
1241		P		49680		5987
1242		B		49600		3762
1243		B		49640		3891
1244		P		49800		6101
1245		B		49720		4127
1246		B		49760		4080
1247		I		49920		4810
1248		B		49840		3693
1249		B		49880		3661
1250		P		50040		4204
1251		B		49960		3215
1252		B		50000		3190
1253		P		50160		3868
1254		B		50080		3510
1255		B		50120		3145
1256		P		50280		4299
1257		B		50200		3255
1258		B		50240		3441
1259		I		50400		4851
1260		B		50320		3099
1261		B		50360		3087
1262		P		50520		3530
1263		B		50440		3234
1264		B		50480		2853
1265		P		50640		4419
1266		B		50560		2934
1267		B		50600		3394
1268		P		50760		4229
1269		B		50680		3579
1270		B		50720		3649
1271		I		50880		4408
1272		B		50800		2891
1273		B		50840		2609
1274		P		51000		3848
1275		B		50920		3096
1276		B		50960		2896
1277		P		51120		4942
1278		B		51040		3797
1279		B		51080		3859
1280		P		51240		5260
1281		B		51160		3759
1282		B		51200		3688
1283		I		51360		7641
1284		B		51280		4544
1285		B		51320		4789
1286		P		51480		5172
1287		B		51400		4418
1288		B		51440		4385
1289		P		51600		5143
1290		B		51520		4176
1291		B		51560		4418
1292		P		51720		4519
1293		B		51640		4215
1294		B		51680		3814
1295		I		51840		6852
1296		B		51760		3623
1297		B		51800		3684
1298		P		51960		4344
1299		B		51880		3647
1300		B		51920		3691
1301		P		52080		4441
1302		B		52000		3642
1303		B		52040		3660
1304		P		52200		4341
1305		B		52120		3336
1306		B		52160		3588
1307		I		52320		6866
1308		B		52240		3908
1309		B		52280		3912
1310		P		52440		4243
1311		B		52360		3532
1312		B		52400		3420
1313		P		52560		8676
1314		B		52480		6334
1315		B		52520		5698
1316		P		52680		6453
1317		B		52600		5231
1318		B		52640		5028
1319		I		52800		7487
1320		B		52720		5144
1321		B		52760		5230
1322		P		52920		8383
1323		B		52840		5870
1324		B		52880		6106
1325		P		53040		7644
1326		B		52960		6099
1327		B		53000		5971
1328		P		53160		5377
1329		B		53080		6066
1330		B		53120		5804
1331		I		53280		1596
1332		B		53200		2046
1333		B		53240		1376
1334		P		53400		5935
1335		B		53320		4262
1336		B		53360		4254
1337		P		53520		4247
1338		B		53440		3639
1339		B		53480		3384
1340		P		53640		4975
1341		B		53560		3556
1342		B		53600		3844
1343		I		53760		4999
1344		B		53680		3907
1345		B		53720		3222
1346		P		53880		4885
1347		B		53800		3566
1348		B		53840		3834
1349		P		54000		4995
1350		B		53920		3263
1351		B		53960		3417
1352		P		54120		4450
1353		B		54040		3439
1354		B		54080		3158
1355		I		54240		5443
1356		B		54160		3747
1357		B		54200		3628
1358		P		54360		4307
1359		B		54280		3427
1360		B		54320		3221
1361		P		54480		4654
1362		B		54400		3523
1363		B		54440		3217
1364		P		54600		5309
1365		B		54520		3524
