815		I		32640		3706
816		B		32560		1554
817		B		32600		1647
818		P		32760		2009
819		B		32680		1670
820		B		32720		1697
821		P		32880		1828
822		B		32800		1734
823		B		32840		1624
824		P		33000		1692
825		B		32920		1497
826		B		32960		1545
827		I		33120		3588
828		B		33040		1516
829		B		33080		1583
830		P		33240		1762
831		B		33160		1509
832		B		33200		1512
833		P		33360		1592
834		B		33280		1533
835		B		33320		1504
836		P		33480		1581
837		B		33400		1396
838		B		33440		1477
839		I		33600		3521
840		B		33520		1539
841		B		33560		1540
842		P		33720		1738
843		B		33640		1451
844		B		33680		1542
845		P		33840		1843
846		B		33760		1495
847		B		33800		1511
848		P		33960		1746
849		B		33880		1470
850		B		33920		1497
851		I		34080		3675
852		B		34000		1547
853		B		34040		1575
854		P		34200		2006
855		B		34120		1590
856		B		34160		1676
857		P		34320		2072
858		B		34240		1546
859		B		34280		1688
860		P		34440		2012
861		B		34360		1669
862		B		34400		1560
863		I		34560		3788
864		B		34480		1657
865		B		34520		1674
866		P		34680		2154
867		B		34600		1711
868		B		34640		1739
869		P		34800		2071
870		B		34720		1630
871		B		34760		1713
872		P		34920		1956
873		B		34840		1702
874		B		34880		1613
875		I		35040		3783
876		B		34960		1603
877		B		35000		1621
878		P		35160		2201
879		B		35080		1780
880		B		35120		1783
881		P		35280		2122
882		B		35200		1684
883		B		35240		1722
884		P		35400		2172
885		B		35320		1772
886		B		35360		1853
887		I		35520		4087
888		B		35440		1798
889		B		35480		1816
890		P		35640		2166
891		B		35560		2077
892		B		35600		1892
893		P		35760		2229
894		B		35680		1871
895		B		35720		1825
896		P		35880		2457
897		B		35800		2115
898		B		35840		2145
899		I		36000		4205
900		B		35920		2169
901		B		35960		2077
902		P		36120		2400
903		B		36040		2180
904		B		36080		2067
905		P		36240		2074
906		B		36160		1860
907		B		36200		1840
908		P		36360		2039
909		B		36280		1709
910		B		36320		1750
911		I		36480		4258
912		B		36400		1618
913		B		36440		1673
914		P		36600		2302
915		B		36520		1766
916		B		36560		1889
917		P		36720		2159
918		B		36640		1759
919		B		36680		1866
920		P		36840		2138
921		B		36760		1828
922		B		36800		1826
923		I		36960		4297
924		B		36880		1698
925		B		36920		1799
926		P		37080		2313
927		B		37000		1865
928		B		37040		1770
929		P		37200		2233
930		B		37120		1918
931		B		37160		1894
932		P		37320		2241
933		B		37240		1999
934		B		37280		2012
935		I		37440		4273
936		B		37360		2002
937		B		37400		1917
938		P		37560		2291
939		B		37480		1966
940		B		37520		2028
941		P		37680		2235
942		B		37600		1969
943		B		37640		1968
944		P		37800		2263
945		B		37720		1933
946		B		37760		1971
947		I		37920		4186
948		B		37840		1904
